Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min;controller
586;18.7;24.7;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.21;;;;;;;;;CACC
587;18.7;24.7;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.21;;;;;;;;;CACC
588;18.7;24.7;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.21;;;;;;;;;CACC
589;18.8;24.8;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
590;18.8;24.8;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
591;18.8;24.8;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
592;18.8;24.8;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
593;18.8;24.8;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
594;18.8;24.8;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
595;18.8;24.8;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
596;18.8;24.8;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
597;18.8;24.8;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
598;18.8;24.8;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
599;18.8;24.8;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
600;18.8;24.8;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
601;18.8;24.8;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
602;18.8;24.8;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
603;18.8;24.8;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
604;18.8;24.8;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.22;;;;;;;;;CACC
605;18.8;24.8;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.22;;;;;;;;;CACC
606;18.8;24.8;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.22;;;;;;;;;CACC
607;18.8;24.8;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.21;;;;;;;;;CACC
608;18.8;24.8;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.21;;;;;;;;;CACC
609;18.8;24.8;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.08;0.39;-6.16;0.47;-6.21;;;;;;;;;CACC
610;18.9;24.9;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
611;18.9;24.9;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
612;18.9;24.9;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
613;18.9;24.9;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
614;18.9;24.9;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
615;18.9;24.9;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
616;18.9;24.9;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
617;18.9;24.9;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
618;18.9;24.9;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
619;18.9;24.9;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
620;18.9;24.9;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
621;18.9;24.9;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
622;18.9;24.9;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
623;18.9;24.9;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
624;18.9;24.9;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
625;18.9;24.9;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
626;18.9;24.9;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
627;18.9;24.9;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
628;18.9;24.9;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
629;18.9;24.9;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
630;18.9;24.9;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
631;19.0;25.0;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
632;19.0;25.0;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
633;19.0;25.0;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
634;19.0;25.0;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
635;19.0;25.0;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
636;19.0;25.0;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
637;19.0;25.0;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
638;19.0;25.0;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
639;19.0;25.0;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
640;19.0;25.0;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
641;19.0;25.0;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
642;19.0;25.0;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
643;19.0;25.0;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
644;19.0;25.0;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
645;19.0;25.0;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
646;19.0;25.0;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
647;19.0;25.0;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
648;19.0;25.0;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
649;19.0;25.0;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
650;19.0;25.0;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
651;19.0;25.0;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;;;;;;;;;CACC
652;19.1;25.1;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
653;19.1;25.1;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
654;19.1;25.1;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
655;19.1;25.1;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
656;19.1;25.1;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
657;19.1;25.1;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
658;19.1;25.1;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
659;19.1;25.1;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
660;19.1;25.1;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
661;19.1;25.1;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
662;19.1;25.1;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
663;19.1;25.1;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
664;19.1;25.1;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
665;19.1;25.1;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
666;19.1;25.1;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
667;19.1;25.1;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
668;19.1;25.1;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
669;19.1;25.1;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
670;19.1;25.1;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
671;19.1;25.1;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
672;19.1;25.1;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
673;19.2;25.2;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
674;19.2;25.2;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
675;19.2;25.2;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
676;19.2;25.2;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
677;19.2;25.2;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
678;19.2;25.2;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
679;19.2;25.2;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
680;19.2;25.2;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
681;19.2;25.2;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
682;19.2;25.2;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
683;19.2;25.2;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
684;19.2;25.2;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
685;19.2;25.2;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
686;19.2;25.2;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
687;19.2;25.2;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
688;19.2;25.2;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
689;19.2;25.2;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
690;19.2;25.2;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
691;19.2;25.2;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
692;19.2;25.2;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
693;19.2;25.2;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
694;19.3;25.3;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
695;19.3;25.3;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
696;19.3;25.3;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
697;19.3;25.3;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
698;19.3;25.3;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
699;19.3;25.3;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
700;19.3;25.3;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
701;19.3;25.3;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
702;19.3;25.3;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
703;19.3;25.3;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
704;19.3;25.3;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
705;19.3;25.3;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
706;19.3;25.3;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
707;19.3;25.3;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
708;19.3;25.3;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
709;19.3;25.3;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
710;19.3;25.3;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
711;19.3;25.3;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
712;19.3;25.3;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
713;19.3;25.3;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
714;19.3;25.3;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
715;19.4;25.4;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
716;19.4;25.4;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
717;19.4;25.4;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
718;19.4;25.4;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
719;19.4;25.4;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
720;19.4;25.4;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
721;19.4;25.4;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
722;19.4;25.4;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
723;19.4;25.4;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
724;19.4;25.4;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
725;19.4;25.4;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
726;19.4;25.4;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
727;19.4;25.4;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
728;19.4;25.4;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
729;19.4;25.4;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
730;19.4;25.4;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
731;19.4;25.4;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
732;19.4;25.4;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
733;19.4;25.4;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
734;19.4;25.4;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
735;19.4;25.4;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
736;19.5;25.5;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
737;19.5;25.5;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
738;19.5;25.5;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
739;19.5;25.5;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
740;19.5;25.5;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
741;19.5;25.5;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
742;19.5;25.5;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
743;19.5;25.5;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
744;19.5;25.5;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
745;19.5;25.5;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
746;19.5;25.5;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
747;19.5;25.5;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
748;19.5;25.5;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
749;19.5;25.5;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;;;;;;;;;CACC
