Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
684;18.8;24.8;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;0.51;-6.25;0.54;-6.23;0.55;-6.23;0.55;-6.24
685;18.8;24.8;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.18;0.38;-7.24;0.41;-7.25;0.43;-7.24;0.44;-7.23;0.44;-7.24
686;18.8;24.8;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.18;0.38;-7.24;0.41;-7.25;0.43;-7.24;0.44;-7.23;0.44;-7.24
687;18.8;24.8;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.18;0.38;-7.24;0.41;-7.25;0.43;-7.24;0.44;-7.23;0.44;-7.24
688;18.8;24.8;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.19;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;0.55;-7.26
689;18.8;24.8;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.19;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;0.55;-7.26
690;18.8;24.8;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.19;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;0.55;-7.26
691;18.8;24.8;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;0.44;-8.24;0.44;-8.26
692;18.8;24.8;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;0.44;-8.24;0.44;-8.26
693;18.8;24.8;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;0.44;-8.24;0.44;-8.26
694;18.8;24.8;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.28
695;18.8;24.8;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.28
696;18.8;24.8;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.28
697;18.9;24.9;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.07;0.32;-5.14;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
698;18.9;24.9;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.07;0.32;-5.14;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
699;18.9;24.9;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.07;0.32;-5.14;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
700;18.9;24.9;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
701;18.9;24.9;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
702;18.9;24.9;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
703;18.9;24.9;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;0.44;-6.22
704;18.9;24.9;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;0.44;-6.22
705;18.9;24.9;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;0.44;-6.22
706;18.9;24.9;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;0.51;-6.25;0.54;-6.23;0.55;-6.23;0.55;-6.24
707;18.9;24.9;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;0.51;-6.25;0.54;-6.23;0.55;-6.23;0.55;-6.24
708;18.9;24.9;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;0.51;-6.25;0.54;-6.23;0.55;-6.23;0.55;-6.24
709;18.9;24.9;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
710;18.9;24.9;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
711;18.9;24.9;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
712;18.9;24.9;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;0.55;-7.26
713;18.9;24.9;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;0.55;-7.26
714;18.9;24.9;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;0.55;-7.26
715;18.9;24.9;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.26;0.44;-8.24;0.44;-8.26
716;18.9;24.9;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.26;0.44;-8.24;0.44;-8.26
717;18.9;24.9;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.26;0.44;-8.24;0.44;-8.26
718;18.9;24.9;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.28
719;18.9;24.9;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.28
720;18.9;24.9;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.28
721;19.0;25.0;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
722;19.0;25.0;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
723;19.0;25.0;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
724;19.0;25.0;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
725;19.0;25.0;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
726;19.0;25.0;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
727;19.0;25.0;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;0.44;-6.22
728;19.0;25.0;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;0.44;-6.22
729;19.0;25.0;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;0.44;-6.22
730;19.0;25.0;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;0.55;-6.23;0.55;-6.24
731;19.0;25.0;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;0.55;-6.23;0.55;-6.24
732;19.0;25.0;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;0.55;-6.23;0.55;-6.24
733;19.0;25.0;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
734;19.0;25.0;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
735;19.0;25.0;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
736;19.0;25.0;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.26
737;19.0;25.0;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.26
738;19.0;25.0;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.26
739;19.0;25.0;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.27;0.41;-8.28;0.43;-8.26;0.44;-8.25;0.44;-8.26
740;19.0;25.0;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.27;0.41;-8.28;0.43;-8.26;0.44;-8.25;0.44;-8.26
741;19.0;25.0;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.32;-8.21;0.38;-8.27;0.41;-8.28;0.43;-8.26;0.44;-8.25;0.44;-8.26
742;19.0;25.0;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
743;19.0;25.0;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
744;19.0;25.0;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
745;19.1;25.1;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
746;19.1;25.1;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
747;19.1;25.1;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;0.44;-5.2
748;19.1;25.1;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
749;19.1;25.1;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
750;19.1;25.1;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
751;19.1;25.1;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
752;19.1;25.1;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
753;19.1;25.1;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
754;19.1;25.1;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.24
755;19.1;25.1;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.24
756;19.1;25.1;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.24
757;19.1;25.1;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
758;19.1;25.1;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
759;19.1;25.1;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
760;19.1;25.1;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.27
761;19.1;25.1;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.27
762;19.1;25.1;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.27
763;19.1;25.1;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;0.44;-8.27
764;19.1;25.1;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;0.44;-8.27
765;19.1;25.1;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;0.44;-8.27
766;19.1;25.1;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
767;19.1;25.1;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
768;19.1;25.1;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
769;19.2;25.2;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;0.44;-5.2
770;19.2;25.2;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;0.44;-5.2
771;19.2;25.2;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;0.44;-5.2
772;19.2;25.2;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
773;19.2;25.2;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
774;19.2;25.2;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
775;19.2;25.2;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
776;19.2;25.2;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
777;19.2;25.2;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
778;19.2;25.2;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.24
779;19.2;25.2;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.24
780;19.2;25.2;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.24
781;19.2;25.2;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
782;19.2;25.2;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
783;19.2;25.2;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.24
784;19.2;25.2;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.27
785;19.2;25.2;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.27
786;19.2;25.2;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;0.55;-7.27
787;19.2;25.2;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;0.44;-8.27
788;19.2;25.2;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;0.44;-8.27
789;19.2;25.2;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;0.44;-8.27
790;19.2;25.2;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
791;19.2;25.2;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
792;19.2;25.2;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;0.55;-8.29
793;19.3;25.3;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;0.44;-5.2
794;19.3;25.3;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;0.44;-5.2
795;19.3;25.3;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;0.44;-5.2
796;19.3;25.3;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
797;19.3;25.3;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
798;19.3;25.3;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;0.55;-5.22
799;19.3;25.3;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
800;19.3;25.3;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
801;19.3;25.3;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;0.44;-6.22
802;19.3;25.3;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.25
803;19.3;25.3;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.25
804;19.3;25.3;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;0.55;-6.25
805;19.3;25.3;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.25
806;19.3;25.3;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;0.44;-7.25
