Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
134;16.6;22.6;0.7;8;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;454.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
135;16.6;22.6;0.7;10;Successful;Effective;collision;19.99;vtypeauto.1;vtypeauto.0;462.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
136;16.6;22.6;0.8;5;Successful;Effective;collision;18.75;vtypeauto.1;vtypeauto.0;438.47;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
137;16.6;22.6;0.8;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;452.78;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
138;16.6;22.6;0.8;10;Successful;Effective;collision;19.69;vtypeauto.1;vtypeauto.0;461.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
139;16.6;22.6;0.9;5;Successful;Effective;collision;18.69;vtypeauto.1;vtypeauto.0;437.75;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
140;16.6;22.6;0.9;8;Successful;Effective;collision;19.16;vtypeauto.1;vtypeauto.0;451.73;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
141;16.6;22.6;0.9;10;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;460.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
142;16.6;22.6;1.0;5;Successful;Effective;collision;18.65;vtypeauto.1;vtypeauto.0;437.25;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
143;16.6;22.6;1.0;8;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;450.93;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
144;16.6;22.6;1.0;10;Successful;Effective;collision;19.36;vtypeauto.1;vtypeauto.0;459.34;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
145;16.6;22.6;1.1;5;Successful;Effective;collision;18.63;vtypeauto.1;vtypeauto.0;437.04;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
146;16.6;22.6;1.1;8;Successful;Effective;collision;19.01;vtypeauto.1;vtypeauto.0;450.39;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
147;16.6;22.6;1.1;10;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;458.57;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
148;16.7;22.7;0.5;5;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;443.33;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
149;16.7;22.7;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
150;16.7;22.7;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
151;16.7;22.7;0.6;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;441.13;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
152;16.7;22.7;0.6;8;Successful;Effective;collision;19.81;vtypeauto.1;vtypeauto.0;455.71;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
153;16.7;22.7;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
154;16.7;22.7;0.7;5;Successful;Effective;collision;18.85;vtypeauto.1;vtypeauto.0;439.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
155;16.7;22.7;0.7;8;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;454.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
156;16.7;22.7;0.7;10;Successful;Effective;collision;19.99;vtypeauto.1;vtypeauto.0;462.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
157;16.7;22.7;0.8;5;Successful;Effective;collision;18.75;vtypeauto.1;vtypeauto.0;438.47;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
158;16.7;22.7;0.8;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;452.78;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
159;16.7;22.7;0.8;10;Successful;Effective;collision;19.69;vtypeauto.1;vtypeauto.0;461.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
160;16.7;22.7;0.9;5;Successful;Effective;collision;18.69;vtypeauto.1;vtypeauto.0;437.75;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
161;16.7;22.7;0.9;8;Successful;Effective;collision;19.16;vtypeauto.1;vtypeauto.0;451.73;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
162;16.7;22.7;0.9;10;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;460.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
163;16.7;22.7;1.0;5;Successful;Effective;collision;18.65;vtypeauto.1;vtypeauto.0;437.25;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
164;16.7;22.7;1.0;8;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;450.93;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
165;16.7;22.7;1.0;10;Successful;Effective;collision;19.36;vtypeauto.1;vtypeauto.0;459.34;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
166;16.7;22.7;1.1;5;Successful;Effective;collision;18.63;vtypeauto.1;vtypeauto.0;437.04;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
167;16.7;22.7;1.1;8;Successful;Effective;collision;19.01;vtypeauto.1;vtypeauto.0;450.39;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
168;16.7;22.7;1.1;10;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;458.57;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
169;16.8;22.8;0.5;5;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;443.33;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
170;16.8;22.8;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
171;16.8;22.8;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
172;16.8;22.8;0.6;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;441.13;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
173;16.8;22.8;0.6;8;Successful;Effective;collision;19.81;vtypeauto.1;vtypeauto.0;455.71;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
174;16.8;22.8;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
175;16.8;22.8;0.7;5;Successful;Effective;collision;18.85;vtypeauto.1;vtypeauto.0;439.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
176;16.8;22.8;0.7;8;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;454.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
177;16.8;22.8;0.7;10;Successful;Effective;collision;19.99;vtypeauto.1;vtypeauto.0;462.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
178;16.8;22.8;0.8;5;Successful;Effective;collision;18.75;vtypeauto.1;vtypeauto.0;438.47;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
179;16.8;22.8;0.8;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;452.78;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
180;16.8;22.8;0.8;10;Successful;Effective;collision;19.69;vtypeauto.1;vtypeauto.0;461.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
181;16.8;22.8;0.9;5;Successful;Effective;collision;18.69;vtypeauto.1;vtypeauto.0;437.75;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
182;16.8;22.8;0.9;8;Successful;Effective;collision;19.16;vtypeauto.1;vtypeauto.0;451.73;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
183;16.8;22.8;0.9;10;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;460.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
184;16.8;22.8;1.0;5;Successful;Effective;collision;18.65;vtypeauto.1;vtypeauto.0;437.25;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
185;16.8;22.8;1.0;8;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;450.93;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
186;16.8;22.8;1.0;10;Successful;Effective;collision;19.36;vtypeauto.1;vtypeauto.0;459.34;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
187;16.8;22.8;1.1;5;Successful;Effective;collision;18.63;vtypeauto.1;vtypeauto.0;437.04;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
188;16.8;22.8;1.1;8;Successful;Effective;collision;19.01;vtypeauto.1;vtypeauto.0;450.39;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
189;16.8;22.8;1.1;10;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;458.57;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
190;16.9;22.9;0.5;5;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;443.33;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
191;16.9;22.9;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
192;16.9;22.9;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
193;16.9;22.9;0.6;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;441.13;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
194;16.9;22.9;0.6;8;Successful;Effective;collision;19.81;vtypeauto.1;vtypeauto.0;455.71;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
195;16.9;22.9;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
196;16.9;22.9;0.7;5;Successful;Effective;collision;18.85;vtypeauto.1;vtypeauto.0;439.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
197;16.9;22.9;0.7;8;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;454.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
198;16.9;22.9;0.7;10;Successful;Effective;collision;19.99;vtypeauto.1;vtypeauto.0;462.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
199;16.9;22.9;0.8;5;Successful;Effective;collision;18.75;vtypeauto.1;vtypeauto.0;438.47;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
200;16.9;22.9;0.8;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;452.78;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
201;16.9;22.9;0.8;10;Successful;Effective;collision;19.69;vtypeauto.1;vtypeauto.0;461.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
202;16.9;22.9;0.9;5;Successful;Effective;collision;18.69;vtypeauto.1;vtypeauto.0;437.75;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
203;16.9;22.9;0.9;8;Successful;Effective;collision;19.16;vtypeauto.1;vtypeauto.0;451.73;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
204;16.9;22.9;0.9;10;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;460.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
205;16.9;22.9;1.0;5;Successful;Effective;collision;18.65;vtypeauto.1;vtypeauto.0;437.25;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
206;16.9;22.9;1.0;8;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;450.93;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
207;16.9;22.9;1.0;10;Successful;Effective;collision;19.36;vtypeauto.1;vtypeauto.0;459.34;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
208;16.9;22.9;1.1;5;Successful;Effective;collision;18.63;vtypeauto.1;vtypeauto.0;437.04;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
209;16.9;22.9;1.1;8;Successful;Effective;collision;19.01;vtypeauto.1;vtypeauto.0;450.39;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
210;16.9;22.9;1.1;10;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;458.57;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
211;17.0;23.0;0.5;5;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;443.33;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
212;17.0;23.0;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
213;17.0;23.0;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
214;17.0;23.0;0.6;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;441.13;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
215;17.0;23.0;0.6;8;Successful;Effective;collision;19.81;vtypeauto.1;vtypeauto.0;455.71;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
216;17.0;23.0;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
217;17.0;23.0;0.7;5;Successful;Effective;collision;18.85;vtypeauto.1;vtypeauto.0;439.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
218;17.0;23.0;0.7;8;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;454.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
219;17.0;23.0;0.7;10;Successful;Effective;collision;19.99;vtypeauto.1;vtypeauto.0;462.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
220;17.0;23.0;0.8;5;Successful;Effective;collision;18.75;vtypeauto.1;vtypeauto.0;438.47;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
221;17.0;23.0;0.8;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;452.78;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
222;17.0;23.0;0.8;10;Successful;Effective;collision;19.69;vtypeauto.1;vtypeauto.0;461.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
223;17.0;23.0;0.9;5;Successful;Effective;collision;18.69;vtypeauto.1;vtypeauto.0;437.75;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
224;17.0;23.0;0.9;8;Successful;Effective;collision;19.16;vtypeauto.1;vtypeauto.0;451.73;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
225;17.0;23.0;0.9;10;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;460.16;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
226;17.0;23.0;1.0;5;Successful;Effective;collision;18.65;vtypeauto.1;vtypeauto.0;437.25;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
227;17.0;23.0;1.0;8;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;450.93;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
228;17.0;23.0;1.0;10;Successful;Effective;collision;19.36;vtypeauto.1;vtypeauto.0;459.34;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
229;17.0;23.0;1.1;5;Successful;Effective;collision;18.63;vtypeauto.1;vtypeauto.0;437.04;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
230;17.0;23.0;1.1;8;Successful;Effective;collision;19.01;vtypeauto.1;vtypeauto.0;450.39;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
231;17.0;23.0;1.1;10;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;458.57;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;;;;;;;;
232;17.1;23.1;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.22;0.31;-8.86;0.38;-9.0;;;;;;;;
233;17.1;23.1;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.22;0.31;-8.86;0.38;-9.0;;;;;;;;
234;17.1;23.1;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.22;0.31;-8.86;0.38;-9.0;;;;;;;;
235;17.1;23.1;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.26;0.31;-9.0;0.38;-9.0;;;;;;;;
236;17.1;23.1;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.26;0.31;-9.0;0.38;-9.0;;;;;;;;
237;17.1;23.1;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.26;0.31;-9.0;0.38;-9.0;;;;;;;;
238;17.1;23.1;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.31;0.31;-9.0;0.38;-9.0;;;;;;;;
239;17.1;23.1;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.31;0.31;-9.0;0.38;-9.0;;;;;;;;
240;17.1;23.1;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.31;0.31;-9.0;0.38;-9.0;;;;;;;;
241;17.1;23.1;0.8;5;Successful;Effective;collision;20.12;vtypeauto.2;vtypeauto.1;439.79;edge_0_0_0;0.0;-7.99;0.2;-8.36;0.31;-9.0;0.38;-9.0;;;;;;;;
242;17.1;23.1;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.36;0.31;-9.0;0.38;-9.0;;;;;;;;
243;17.1;23.1;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.36;0.31;-9.0;0.38;-9.0;;;;;;;;
244;17.1;23.1;0.9;5;Successful;Effective;collision;19.91;vtypeauto.2;vtypeauto.1;439.45;edge_0_0_0;0.0;-7.99;0.2;-8.41;0.31;-9.0;0.38;-9.0;;;;;;;;
245;17.1;23.1;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.41;0.31;-9.0;0.38;-9.0;;;;;;;;
246;17.1;23.1;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.41;0.31;-9.0;0.38;-9.0;;;;;;;;
247;17.1;23.1;1.0;5;Successful;Effective;collision;19.77;vtypeauto.2;vtypeauto.1;439.06;edge_0_0_0;0.0;-7.99;0.2;-8.46;0.31;-9.0;0.38;-9.0;;;;;;;;
248;17.1;23.1;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.46;0.31;-9.0;0.38;-9.0;;;;;;;;
249;17.1;23.1;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.46;0.31;-9.0;0.38;-9.0;;;;;;;;
250;17.1;23.1;1.1;5;Successful;Effective;collision;19.66;vtypeauto.2;vtypeauto.1;438.61;edge_0_0_0;0.0;-7.99;0.2;-8.52;0.31;-9.0;0.38;-9.0;;;;;;;;
251;17.1;23.1;1.1;8;Successful;Effective;collision;20.58;vtypeauto.2;vtypeauto.1;446.98;edge_0_0_0;0.0;-7.99;0.2;-8.52;0.31;-9.0;0.38;-9.0;;;;;;;;
252;17.1;23.1;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.52;0.31;-9.0;0.38;-9.0;;;;;;;;
253;17.2;23.2;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.2;0.31;-8.35;0.38;-8.64;;;;;;;;
254;17.2;23.2;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.2;0.31;-8.35;0.38;-8.64;;;;;;;;
255;17.2;23.2;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.2;0.31;-8.35;0.38;-8.64;;;;;;;;
256;17.2;23.2;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.24;0.31;-8.38;0.38;-8.7;;;;;;;;
257;17.2;23.2;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.24;0.31;-8.38;0.38;-8.7;;;;;;;;
258;17.2;23.2;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.24;0.31;-8.38;0.38;-8.7;;;;;;;;
259;17.2;23.2;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.27;0.31;-8.41;0.38;-8.73;;;;;;;;
260;17.2;23.2;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.27;0.31;-8.41;0.38;-8.73;;;;;;;;
261;17.2;23.2;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.27;0.31;-8.41;0.38;-8.73;;;;;;;;
262;17.2;23.2;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.31;0.31;-8.43;0.38;-8.72;;;;;;;;
263;17.2;23.2;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.31;0.31;-8.43;0.38;-8.72;;;;;;;;
264;17.2;23.2;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.31;0.31;-8.43;0.38;-8.72;;;;;;;;
265;17.2;23.2;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.35;0.31;-8.43;0.38;-8.67;;;;;;;;
266;17.2;23.2;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.35;0.31;-8.43;0.38;-8.67;;;;;;;;
267;17.2;23.2;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.35;0.31;-8.43;0.38;-8.67;;;;;;;;
268;17.2;23.2;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.39;0.31;-8.39;0.38;-8.61;;;;;;;;
269;17.2;23.2;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.39;0.31;-8.39;0.38;-8.61;;;;;;;;
270;17.2;23.2;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.39;0.31;-8.39;0.38;-8.61;;;;;;;;
271;17.2;23.2;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.43;0.31;-8.32;0.38;-8.6;;;;;;;;
272;17.2;23.2;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.43;0.31;-8.32;0.38;-8.6;;;;;;;;
273;17.2;23.2;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.43;0.31;-8.32;0.38;-8.6;;;;;;;;
274;17.3;23.3;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.19;0.31;-8.32;0.38;-8.37;;;;;;;;
275;17.3;23.3;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.19;0.31;-8.32;0.38;-8.37;;;;;;;;
