Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
694;18.8;24.8;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
695;18.8;24.8;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
696;18.8;24.8;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
697;18.9;24.9;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.07;0.31;-5.14;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
698;18.9;24.9;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.07;0.31;-5.14;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
699;18.9;24.9;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.07;0.31;-5.14;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
700;18.9;24.9;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
701;18.9;24.9;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
702;18.9;24.9;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
703;18.9;24.9;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;;
704;18.9;24.9;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;;
705;18.9;24.9;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;;
706;18.9;24.9;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;0.51;-6.25;0.54;-6.23;0.55;-6.23;;
707;18.9;24.9;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;0.51;-6.25;0.54;-6.23;0.55;-6.23;;
708;18.9;24.9;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.17;0.47;-6.22;0.51;-6.25;0.54;-6.23;0.55;-6.23;;
709;18.9;24.9;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
710;18.9;24.9;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
711;18.9;24.9;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
712;18.9;24.9;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;;
713;18.9;24.9;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;;
714;18.9;24.9;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;0.55;-7.25;;
715;18.9;24.9;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.31;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.26;0.44;-8.24;;
716;18.9;24.9;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.31;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.26;0.44;-8.24;;
717;18.9;24.9;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.31;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.26;0.44;-8.24;;
718;18.9;24.9;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
719;18.9;24.9;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
720;18.9;24.9;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
721;19.0;25.0;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
722;19.0;25.0;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
723;19.0;25.0;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
724;19.0;25.0;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
725;19.0;25.0;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
726;19.0;25.0;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
727;19.0;25.0;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;;
728;19.0;25.0;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;;
729;19.0;25.0;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;0.44;-6.21;;
730;19.0;25.0;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;0.55;-6.23;;
731;19.0;25.0;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;0.55;-6.23;;
732;19.0;25.0;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;0.55;-6.23;;
733;19.0;25.0;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
734;19.0;25.0;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
735;19.0;25.0;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
736;19.0;25.0;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
737;19.0;25.0;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
738;19.0;25.0;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.1;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
739;19.0;25.0;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.31;-8.21;0.38;-8.27;0.41;-8.28;0.43;-8.26;0.44;-8.25;;
740;19.0;25.0;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.31;-8.21;0.38;-8.27;0.41;-8.28;0.43;-8.26;0.44;-8.25;;
741;19.0;25.0;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.11;0.31;-8.21;0.38;-8.27;0.41;-8.28;0.43;-8.26;0.44;-8.25;;
742;19.0;25.0;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
743;19.0;25.0;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
744;19.0;25.0;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
745;19.1;25.1;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
746;19.1;25.1;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
747;19.1;25.1;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;0.44;-5.19;;
748;19.1;25.1;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
749;19.1;25.1;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
750;19.1;25.1;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
751;19.1;25.1;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
752;19.1;25.1;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
753;19.1;25.1;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
754;19.1;25.1;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
755;19.1;25.1;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
756;19.1;25.1;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
757;19.1;25.1;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
758;19.1;25.1;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
759;19.1;25.1;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
760;19.1;25.1;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
761;19.1;25.1;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
762;19.1;25.1;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
763;19.1;25.1;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
764;19.1;25.1;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
765;19.1;25.1;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
766;19.1;25.1;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
767;19.1;25.1;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
768;19.1;25.1;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
769;19.2;25.2;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
770;19.2;25.2;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
771;19.2;25.2;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
772;19.2;25.2;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
773;19.2;25.2;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
774;19.2;25.2;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
775;19.2;25.2;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
776;19.2;25.2;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
777;19.2;25.2;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.31;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
778;19.2;25.2;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
779;19.2;25.2;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
780;19.2;25.2;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
781;19.2;25.2;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
782;19.2;25.2;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
783;19.2;25.2;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
784;19.2;25.2;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
785;19.2;25.2;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
786;19.2;25.2;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
787;19.2;25.2;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
788;19.2;25.2;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
789;19.2;25.2;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
790;19.2;25.2;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
791;19.2;25.2;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
792;19.2;25.2;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;0.55;-8.27;;
793;19.3;25.3;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
794;19.3;25.3;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
795;19.3;25.3;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
796;19.3;25.3;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
797;19.3;25.3;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
798;19.3;25.3;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
799;19.3;25.3;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.31;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
800;19.3;25.3;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.31;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
801;19.3;25.3;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.31;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
802;19.3;25.3;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
803;19.3;25.3;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
804;19.3;25.3;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;0.55;-6.23;;
805;19.3;25.3;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
806;19.3;25.3;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
807;19.3;25.3;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.31;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;0.44;-7.23;;
808;19.3;25.3;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
809;19.3;25.3;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
810;19.3;25.3;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;0.55;-7.25;;
811;19.3;25.3;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
812;19.3;25.3;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
813;19.3;25.3;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.31;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;0.44;-8.25;;
814;19.3;25.3;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;0.55;-8.27;;
815;19.3;25.3;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;0.55;-8.27;;
816;19.3;25.3;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;0.55;-8.27;;
817;19.4;25.4;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
818;19.4;25.4;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
819;19.4;25.4;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.31;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;0.44;-5.19;;
820;19.4;25.4;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
821;19.4;25.4;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
822;19.4;25.4;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;0.55;-5.21;;
823;19.4;25.4;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.31;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
824;19.4;25.4;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.31;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;0.44;-6.21;;
