Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
137;16.5;22.5;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
138;16.5;22.5;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
139;16.5;22.5;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;459.00;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
140;16.5;22.5;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
141;16.5;22.5;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
142;16.5;22.5;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;567.74;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
143;16.5;22.5;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;589.98;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
144;16.5;22.5;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
145;16.6;22.6;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;479.03;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
146;16.6;22.6;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
147;16.6;22.6;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
148;16.6;22.6;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;598.13;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
149;16.6;22.6;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
150;16.6;22.6;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
151;16.6;22.6;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;469.08;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;;;;;;
152;16.6;22.6;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;;;;;;
153;16.6;22.6;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;;;;;;
154;16.6;22.6;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;582.37;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
155;16.6;22.6;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
156;16.6;22.6;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
157;16.6;22.6;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;463.16;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
158;16.6;22.6;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
159;16.6;22.6;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
160;16.6;22.6;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;573.72;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
161;16.6;22.6;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
162;16.6;22.6;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
163;16.6;22.6;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;459.00;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
164;16.6;22.6;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
165;16.6;22.6;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
166;16.6;22.6;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;567.74;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
167;16.6;22.6;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;589.98;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
168;16.6;22.6;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
169;16.7;22.7;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;479.03;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
170;16.7;22.7;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
171;16.7;22.7;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
172;16.7;22.7;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;598.13;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
173;16.7;22.7;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
174;16.7;22.7;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
175;16.7;22.7;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;469.08;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;;;;;;
176;16.7;22.7;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;;;;;;
177;16.7;22.7;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;;;;;;
178;16.7;22.7;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;582.37;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
179;16.7;22.7;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
180;16.7;22.7;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
181;16.7;22.7;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;463.16;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
182;16.7;22.7;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
183;16.7;22.7;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
184;16.7;22.7;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;573.72;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
185;16.7;22.7;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
186;16.7;22.7;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
187;16.7;22.7;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;459.00;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
188;16.7;22.7;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
189;16.7;22.7;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
190;16.7;22.7;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;567.74;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
191;16.7;22.7;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;589.98;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
192;16.7;22.7;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
193;16.8;22.8;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;479.03;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
194;16.8;22.8;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
195;16.8;22.8;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
196;16.8;22.8;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;598.13;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
197;16.8;22.8;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
198;16.8;22.8;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
199;16.8;22.8;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;469.08;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
200;16.8;22.8;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
201;16.8;22.8;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
202;16.8;22.8;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;582.37;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
203;16.8;22.8;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
204;16.8;22.8;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
205;16.8;22.8;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;463.16;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
206;16.8;22.8;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
207;16.8;22.8;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
208;16.8;22.8;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;573.72;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
209;16.8;22.8;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
210;16.8;22.8;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
211;16.8;22.8;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;459.00;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
212;16.8;22.8;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
213;16.8;22.8;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
214;16.8;22.8;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;567.74;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
215;16.8;22.8;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;589.98;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
216;16.8;22.8;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
217;16.9;22.9;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;479.03;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
218;16.9;22.9;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
219;16.9;22.9;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
220;16.9;22.9;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;598.13;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
221;16.9;22.9;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
222;16.9;22.9;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
223;16.9;22.9;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;469.08;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
224;16.9;22.9;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
225;16.9;22.9;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
226;16.9;22.9;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;582.37;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
227;16.9;22.9;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
228;16.9;22.9;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
229;16.9;22.9;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;463.16;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
230;16.9;22.9;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
231;16.9;22.9;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
232;16.9;22.9;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;573.72;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
233;16.9;22.9;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
234;16.9;22.9;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
235;16.9;22.9;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;459.00;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
236;16.9;22.9;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
237;16.9;22.9;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
238;16.9;22.9;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;567.74;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
239;16.9;22.9;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;589.98;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
240;16.9;22.9;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
241;17.0;23.0;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;479.03;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
242;17.0;23.0;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
243;17.0;23.0;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;;;;;;
244;17.0;23.0;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;598.13;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
245;17.0;23.0;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
246;17.0;23.0;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;;;;;;
247;17.0;23.0;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;469.08;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
248;17.0;23.0;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
249;17.0;23.0;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;;;;;;
250;17.0;23.0;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;582.37;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
251;17.0;23.0;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
252;17.0;23.0;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;;;;;;
253;17.0;23.0;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;463.16;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
254;17.0;23.0;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
255;17.0;23.0;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;;;;;;
256;17.0;23.0;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;573.72;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
257;17.0;23.0;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
258;17.0;23.0;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;;;;;;
259;17.0;23.0;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;459.00;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
260;17.0;23.0;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
261;17.0;23.0;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;;;;;;
262;17.0;23.0;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;567.74;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
263;17.0;23.0;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;589.98;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
264;17.0;23.0;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;;;;;;
265;17.1;23.1;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.15;0.32;-5.55;0.38;-5.77;0.41;-5.84;;;;;;
266;17.1;23.1;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.15;0.32;-5.55;0.38;-5.77;0.41;-5.84;;;;;;
267;17.1;23.1;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.15;0.32;-5.55;0.38;-5.77;0.41;-5.84;;;;;;
268;17.1;23.1;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.15;0.39;-5.56;0.47;-5.78;0.51;-5.86;;;;;;
269;17.1;23.1;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.15;0.39;-5.56;0.47;-5.78;0.51;-5.86;;;;;;
270;17.1;23.1;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.15;0.39;-5.56;0.47;-5.78;0.51;-5.86;;;;;;
271;17.1;23.1;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.17;0.32;-6.65;0.38;-6.91;0.41;-7.0;;;;;;
272;17.1;23.1;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.17;0.32;-6.65;0.38;-6.91;0.41;-7.0;;;;;;
273;17.1;23.1;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.17;0.32;-6.65;0.38;-6.91;0.41;-7.0;;;;;;
